AÑO;TOTAL MATRÍCULA;TOTAL MATRÍCULA MUJERES;TOTAL MATRÍCULA HOMBRES;TOTAL MATRÍCULA NO BINARIOS O INDEFINIDOS;TOTAL MATRÍCULA PRIMER AÑO;TOTAL MATRÍCULA MUJERES PRIMER AÑO;TOTAL MATRÍCULA HOMBRES PRIMER AÑO;TOTAL MATRÍCULA NO BINARIOS O INDEFINIDOS PRIMER AÑO;CLASIFICACIÓN INSTITUCIÓN NIVEL 1;CLASIFICACIÓN INSTITUCIÓN NIVEL 2;CLASIFICACIÓN INSTITUCIÓN NIVEL 3;CÓDIGO DE INSTITUCIÓN;NOMBRE INSTITUCIÓN;ACREDITACIÓN INSTITUCIONAL;REGIÓN;PROVINCIA;COMUNA;NOMBRE SEDE;NOMBRE CARRERA;ÁREA DEL CONOCIMIENTO;CINE-F 1997 ÁREA;CINE-F 1997 SUBAREA;ÁREA CARRERA GENÉRICA;CINE-F 2013 ÁREA;CINE-F 2013 SUBAREA;NIVEL GLOBAL;CARRERA CLASIFICACIÓN NIVEL 1;CARRERA CLASIFICACIÓN NIVEL 2;MODALIDAD;JORNADA;TIPO DE PLAN DE LA CARRERA;DURACIÓN ESTUDIO CARRERA;DURACIÓN TOTAL DE CARRERA;CÓDIGO CARRERA;ACREDITACIÓN CARRERA;TOTAL RANGO DE EDAD;RANGO DE EDAD 15 A 19 AÑOS;RANGO DE EDAD 20 A 24 AÑOS;RANGO DE EDAD 25 A 29 AÑOS;RANGO DE EDAD 30 A 34 AÑOS;RANGO DE EDAD 35 A 39 AÑOS;RANGO DE EDAD 40 Y MÁS AÑOS;RANGO DE EDAD SIN INFORMACIÓN; PROMEDIO EDAD CARRERA      ; PROMEDIO EDAD MUJER      ; PROMEDIO EDAD HOMBRE      ; PROMEDIO EDAD NO BINARIO ;TES MUNICIPAL + SERVICIO LOCAL EDUCACION;TES PARTICULAR SUBVENCIONADO;TES PARTICULAR PAGADO;TES CORP. DE ADMINISTRACIÓN DELEGADA;TOTAL TES;% COBERTURA TES;TIPO ESTABLECIMIENTO HC;TIPO ESTABLECIMIENTO TP;CLAS_EST ADULTO;CLAS_EST JOVEN
MAT_2008;7;5;2;;6;5;1;;Universidades;Universidades Privadas;Universidades Privadas;10;UNIVERSIDAD MAYOR;ACREDITADA;Metropolitana;SANTIAGO;LAS CONDES;SEDE CONSERVATORIO DE MUSICA;INTERPRETE MUSICAL SUPERIOR EN CANTO POPULAR;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;12;12;I10S9C2J1V1;;7;3;3;1;;;;; 21,1 ; 21,2 ; 21,0 ;;1;3;2;;6;85,7%;6;;1;5
MAT_2008;24;4;20;;13;1;12;;Universidades;Universidades Privadas;Universidades Privadas;10;UNIVERSIDAD MAYOR;ACREDITADA;Metropolitana;SANTIAGO;LAS CONDES;SEDE CONSERVATORIO DE MUSICA;INTERPRETE MUSICAL SUPERIOR EN GUITARRA CLASICA;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;20;20;I10S9C3J1V1;;24;8;13;2;;1;;; 21,4 ; 24,8 ; 20,8 ;;2;8;9;;19;79,2%;18;1;;19
MAT_2008;55;23;32;;12;4;8;;Universidades;Universidades Privadas;Universidades Privadas;10;UNIVERSIDAD MAYOR;ACREDITADA;Metropolitana;SANTIAGO;LAS CONDES;SEDE CONSERVATORIO DE MUSICA;INTERPRETE MUSICAL SUPERIOR EN PIANO;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;24;24;I10S9C4J1V1;;55;24;17;2;1;1;1;9; 21,0 ; 21,6 ; 20,7 ;;6;12;12;;30;54,5%;28;2;1;29
MAT_2008;15;7;8;;2;1;1;;Universidades;Universidades Privadas;Universidades Privadas;10;UNIVERSIDAD MAYOR;ACREDITADA;Metropolitana;SANTIAGO;LAS CONDES;SEDE CONSERVATORIO DE MUSICA;INTERPRETE MUSICAL SUPERIOR EN VIOLA;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;20;20;I10S9C6J1V1;;15;1;10;2;;;1;1; 22,7 ; 24,3 ; 21,5 ;;1;7;2;;10;66,7%;8;2;;10
MAT_2008;48;24;24;;16;7;9;;Universidades;Universidades Privadas;Universidades Privadas;10;UNIVERSIDAD MAYOR;ACREDITADA;Metropolitana;SANTIAGO;LAS CONDES;SEDE CONSERVATORIO DE MUSICA;INTERPRETE MUSICAL SUPERIOR EN VIOLIN;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;24;24;I10S9C7J1V1;;48;20;17;5;;;1;5; 20,9 ; 20,7 ; 21,0 ;;5;11;2;1;19;39,6%;14;5;;19
MAT_2008;15;8;7;;5;3;2;;Universidades;Universidades Privadas;Universidades Privadas;10;UNIVERSIDAD MAYOR;ACREDITADA;Metropolitana;SANTIAGO;LAS CONDES;SEDE CONSERVATORIO DE MUSICA;INTERPRETE MUSICAL SUPERIOR EN VIOLONCELLO;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;20;20;I10S9C8J1V1;;15;5;8;1;;;;1; 20,4 ; 20,1 ; 20,6 ;;;5;4;;9;60,0%;9;;;9
MAT_2008;3;1;2;;1;;1;;Universidades;Universidades Privadas;Universidades Privadas;10;UNIVERSIDAD MAYOR;ACREDITADA;Metropolitana;SANTIAGO;LAS CONDES;SEDE CONSERVATORIO DE MUSICA;INTERPRETE MUSICAL SUPERIOR EN FLAUTA TRAVERSA;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;20;20;I10S9C9J1V1;;3;;2;;;;;1; 22,0 ; 24,0 ; 20,0 ;;1;1;;;2;66,7%;1;1;;2
MAT_2008;11;7;4;;11;7;4;;Universidades;Universidades Privadas;Universidades Privadas;10;UNIVERSIDAD MAYOR;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;SEDE MANUEL MONTT;MAGISTER EN EDUCACION ARTISTICA;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Magister en Educación;Educación;Educación;Posgrado;Magister;Magister;;Vespertina;Plan Regular;4;4;I10S7C243J2V1;;11;;1;1;3;1;5;; 39,7 ; 39,4 ; 40,3 ;;;;1;;1;9,1%;1;;;1
MAT_2008;5;;5;;;;;;Universidades;Universidades Privadas;Universidades Privadas;11;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (CONDELL);LICENCIATURA EN MUSICA;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Licenciatura No Conducente a Título;Carreras Profesionales;;Diurna;Plan Especial;2;4;I11M2008N13;NO ACREDITADA;5;1;4;;;;;; 20,8 ;; 20,8 ;;;1;4;;5;100,0%;4;1;;5
MAT_2008;34;7;27;;32;6;26;;Universidades;Universidades Privadas;Universidades Privadas;11;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (CONDELL);PEDAGOGIA EN MUSICA;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;8;12;I11M2008N16;NO ACREDITADA;34;13;17;4;;;;; 20,9 ; 22,7 ; 20,4 ;;11;13;1;;25;73,5%;17;8;1;24
MAT_2008;12;2;10;;12;2;10;;Universidades;Universidades Privadas;Universidades Privadas;11;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (CONDELL);PRODUCCION MUSICAL;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;8;12;I11M2008N17;NO ACREDITADA;12;5;6;1;;;;; 20,3 ; 19,0 ; 20,6 ;;3;6;1;;10;83,3%;10;;;10
MAT_2008;1;;1;;;;;;Universidades;Universidades Privadas;Universidades Privadas;11;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (CONDELL);PROGRAMA PEDAGOGIA EDUCACION MEDIA, MENCION MUSICA;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Postítulo en Educación;Educación;Educación;Postítulo;Postítulo;Postítulo;;Vespertina;Plan Regular;;;I11M2008N69;NO ACREDITADA;1;;;1;;;;; 27,0 ;; 27,0 ;;;;;;0;0,0%;;;;
MAT_2008;17;;17;;15;;15;;Universidades;Universidades Privadas;Universidades Privadas;19;UNIVERSIDAD DE LAS AMERICAS;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CAMPUS PROVIDENCIA;TECNICO DE NIVEL SUPERIOR UNIVERSITARIO EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Sonido;Artes y Humanidades;Artes;Pregrado;Técnico de Nivel Superior;Carreras Técnicas;;Diurna;Plan Regular;5;5;I19M2008N5;NO ACREDITADA;17;5;9;2;1;;;; 21,6 ;; 21,6 ;;4;4;1;;9;52,9%;3;6;;9
MAT_2008;28;2;26;;26;2;24;;Universidades;Universidades Privadas;Universidades Privadas;19;UNIVERSIDAD DE LAS AMERICAS;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CAMPUS PROVIDENCIA;CREACION E INTERPRETACION MUSICAL;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;8;8;I19S1C16J1V1;NO ACREDITADA;28;9;14;3;1;1;;; 21,9 ; 20,0 ; 22,1 ;;8;8;2;3;21;75,0%;16;5;5;16
MAT_2008;111;7;104;;14;2;12;;Universidades;Universidades Privadas;Universidades Privadas;19;UNIVERSIDAD DE LAS AMERICAS;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CAMPUS PROVIDENCIA;INGENIERIA EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Ingeniería en Sonido;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;10;10;I19S1C31J1V1;NO ACREDITADA;111;17;68;23;2;1;;; 22,8 ; 23,6 ; 22,7 ;;24;34;10;3;71;64,0%;54;17;2;69
MAT_2008;38;25;13;;18;10;8;;Universidades;Universidades Privadas;Universidades Privadas;19;UNIVERSIDAD DE LAS AMERICAS;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CAMPUS PROVIDENCIA;INTERPRETACION EN CANTO;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;8;8;I19S1C34J1V1;NO ACREDITADA;38;8;21;6;1;1;1;; 23,0 ; 22,4 ; 24,2 ;;10;12;1;1;24;63,2%;16;8;;24
MAT_2008;129;38;91;;33;9;24;;Universidades;Universidades Privadas;Universidades Privadas;20;UNIVERSIDAD ANDRES BELLO;ACREDITADA;Metropolitana;SANTIAGO;LAS CONDES;SEDE CASONA DE LAS CONDES;EDUCACION MUSICAL PARA LA EDUCACION PREESCOLAR Y BASICA;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;8;8;I20S2C20J1V1;NO ACREDITADA;129;29;84;12;3;1;;; 21,8 ; 20,8 ; 22,2 ;;30;53;17;;100;77,5%;80;20;1;99
MAT_2008;6;4;2;;;;;;Universidades;Universidades Privadas;Universidades Privadas;20;UNIVERSIDAD ANDRES BELLO;ACREDITADA;Metropolitana;SANTIAGO;LAS CONDES;SEDE CASONA DE LAS CONDES;DIPLOMADO DE ESPECIALIZACION EN DIRECCION CORAL ESCOLAR;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Postítulo en Educación;Educación;Educación;Postítulo;Diplomado (desde un semestre);Postítulo;;Diurna;Plan Regular;1;1;I20M2008N46;NO ACREDITADA;6;;;3;1;1;1;; 34,7 ; 36,5 ; 31,0 ;;;;;;0;0,0%;;;;
MAT_2008;188;23;165;;73;9;64;;Universidades;Universidades Privadas;Universidades Privadas;26;UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);MUSICA Y SONIDO;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;8;10;I26S1C25J1V1;NO ACREDITADA;188;79;92;16;1;;;; 20,7 ; 20,5 ; 20,8 ;;17;71;72;;160;85,1%;155;5;4;156
MAT_2008;87;20;67;;15;3;12;;Universidades;Universidades Privadas;Universidades Privadas;27;UNIVERSIDAD DEL MAR;NO ACREDITADA;Tarapacá;IQUIQUE;IQUIQUE;SEDE IQUIQUE;PEDAGOGIA EN EDUCACION MUSICAL;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;10;10;I27S7C236J1V1;NO ACREDITADA;87;14;59;8;2;4;;; 22,6 ; 21,9 ; 22,9 ;;35;28;1;1;65;74,7%;43;22;5;60
MAT_2008;10;3;7;;;;;;Universidades;Universidades Privadas;Universidades Privadas;27;UNIVERSIDAD DEL MAR;NO ACREDITADA;Antofagasta;EL LOA;CALAMA;SEDE CALAMA;PEDAGOGIA EN EDUCACION MUSICAL;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;10;10;I27S8C236J1V1;NO ACREDITADA;10;;6;3;1;;;; 24,7 ; 26,0 ; 24,1 ;;6;;;;6;60,0%;4;2;1;5
MAT_2008;130;36;94;;36;11;25;;Universidades;Universidades Privadas;Universidades Privadas;38;UNIVERSIDAD ADVENTISTA DE CHILE;NO ACREDITADA;Ñuble;DIGUILLIN;CHILLAN;CASA CENTRAL (CHILLAN);PEDAGOGIA EN MUSICA MENCION EDUCACION EXTRAESCOLAR;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;8;10;I38S1C19J1V1;NO ACREDITADA;130;22;84;16;3;2;3;; 22,7 ; 22,7 ; 22,8 ;;38;50;2;2;92;70,8%;71;21;4;88
MAT_2008;24;12;12;;9;4;5;;Universidades;Universidades Privadas;Universidades Privadas;40;UNIVERSIDAD DE ARTE Y CIENCIAS SOCIALES ARCIS;NO ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;CASA CENTRAL (SANTIAGO);CANTO POPULAR;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;8;10;I40S1C48J1V1;NO ACREDITADA;24;5;13;5;;;1;; 23,2 ; 21,8 ; 24,6 ;;2;10;5;;17;70,8%;16;1;;17
MAT_2008;32;3;29;;16;1;15;;Universidades;Universidades Privadas;Universidades Privadas;40;UNIVERSIDAD DE ARTE Y CIENCIAS SOCIALES ARCIS;NO ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;CASA CENTRAL (SANTIAGO);COMPOSICION Y ARREGLOS;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;8;10;I40S1C49J1V1;NO ACREDITADA;32;6;16;8;1;;1;; 23,6 ; 21,0 ; 23,8 ;;10;6;4;;20;62,5%;17;3;3;17
MAT_2008;136;4;132;;36;2;34;;Universidades;Universidades Privadas;Universidades Privadas;40;UNIVERSIDAD DE ARTE Y CIENCIAS SOCIALES ARCIS;NO ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;CASA CENTRAL (SANTIAGO);INTERPRETE INSTRUMENTAL;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;8;10;I40S1C50J1V1;NO ACREDITADA;136;15;86;33;2;;;; 22,8 ; 22,3 ; 22,8 ;;26;41;17;1;85;62,5%;77;8;5;80
MAT_2008;161;97;64;;78;52;26;;Universidades;Universidades Privadas;Universidades Privadas;42;UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;CASA CENTRAL (SANTIAGO);PEDAGOGIA EN EDUCACION ARTISTICA EN ENSEÑANZA BASICA Y MEDIA;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;10;10;I42S1C21J1V1;NO ACREDITADA;161;60;81;15;2;2;1;; 21,0 ; 20,7 ; 21,5 ;;24;103;7;4;138;85,7%;119;19;1;137
MAT_2008;6;4;2;;6;4;2;;Universidades;Universidades Privadas;Universidades Privadas;45;UNIVERSIDAD DEL DESARROLLO;ACREDITADA;Metropolitana;SANTIAGO;LAS CONDES;SEDE SANTIAGO (LAS CONDES);MAGISTER EN GESTION CULTURAL;Ciencias Sociales;Ciencias Sociales, Enseñanza Comercial y Derecho;Ciencias Sociales y del Comportamiento;Magister en Ciencias Sociales;Ciencias Sociales, Periodismo e Información;Ciencias Sociales y del Comportamiento;Posgrado;Magister;Magister;;Diurna;Plan Regular;3;3;I45M2008N62;NO ACREDITADA;6;;1;2;2;1;;; 27,7 ; 26,5 ; 30,0 ;;;;1;;1;16,7%;1;;;1
MAT_2008;46;8;38;;27;5;22;;Universidades;Universidades Privadas;Universidades Privadas;47;UNIVERSIDAD DEL PACIFICO;ACREDITADA;Metropolitana;SANTIAGO;LAS CONDES;SEDE LAS CONDES;MUSICA Y TECNOLOGIA EN SONIDO;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;8;9;I47S1C5J1V1;NO ACREDITADA;46;21;24;;;1;;; 20,5 ; 19,3 ; 20,7 ;;9;17;15;;41;89,1%;39;2;;41
MAT_2008;115;9;106;;24;1;23;;Universidades;Universidades Privadas;Universidades Privadas;54;UNIVERSIDAD TECNOLOGICA DE CHILE INACAP;ACREDITADA;Metropolitana;SANTIAGO;ÑUÑOA;SEDE ÑUÑOA;INGENIERIA CIVIL EN SONIDO Y ACUSTICA;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Ingeniería Civil en Sonido y Acústica;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;12;12;I54M2008N56;NO ACREDITADA;115;23;67;25;;;;; 22,2 ; 21,6 ; 22,2 ;;16;24;35;;75;65,2%;70;5;;75
MAT_2008;205;12;193;;39;3;36;;Universidades;Universidades Privadas;Universidades Privadas;54;UNIVERSIDAD TECNOLOGICA DE CHILE INACAP;ACREDITADA;Metropolitana;SANTIAGO;ÑUÑOA;SEDE ÑUÑOA;INGENIERIA EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Ingeniería en Sonido;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;10;10;I54M2008N58;NO ACREDITADA;205;39;142;20;3;;1;; 21,8 ; 22,2 ; 21,8 ;;25;55;67;1;148;72,2%;138;10;1;147
MAT_2008;11;7;4;;;;;;Universidades;Universidades Privadas;Universidades Privadas;54;UNIVERSIDAD TECNOLOGICA DE CHILE INACAP;ACREDITADA;Metropolitana;SANTIAGO;ÑUÑOA;SEDE ÑUÑOA;MUSICO-TERAPIA;Salud;Salud y Servicios Sociales;Medicina;Otros Profesionales de Salud;Salud y Bienestar;Salud;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;8;8;I54M2008N59;NO ACREDITADA;11;;8;2;1;;;; 23,4 ; 24,0 ; 22,3 ;;1;;5;;6;54,5%;6;;;6
MAT_2008;174;33;141;;;;;;Universidades;Universidades Privadas;Universidades Privadas;54;UNIVERSIDAD TECNOLOGICA DE CHILE INACAP;ACREDITADA;Metropolitana;SANTIAGO;ÑUÑOA;SEDE ÑUÑOA;PEDAGOGIA EN ARTES MUSICALES;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;8;8;I54M2008N61;NO ACREDITADA;174;5;128;34;7;;;; 23,1 ; 22,5 ; 23,3 ;;29;73;13;2;117;67,2%;100;17;;117
MAT_2008;60;8;52;;56;8;48;;Universidades;Universidades Privadas;Universidades Privadas;54;UNIVERSIDAD TECNOLOGICA DE CHILE INACAP;ACREDITADA;Metropolitana;SANTIAGO;ÑUÑOA;SEDE ÑUÑOA;PEDAGOGIA EN EDUCACION MEDIA CON MENCION EN ARTES MUSICALES;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;8;8;I54M2008N62;NO ACREDITADA;60;22;27;10;1;;;; 21,4 ; 19,4 ; 21,7 ;;9;26;5;2;42;70,0%;31;11;3;39
MAT_2008;87;13;74;;39;4;35;;Universidades;Universidades Privadas;Universidades Privadas;54;UNIVERSIDAD TECNOLOGICA DE CHILE INACAP;ACREDITADA;Metropolitana;SANTIAGO;ÑUÑOA;SEDE ÑUÑOA;PRODUCCION MUSICAL;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;8;8;I54M2008N69;NO ACREDITADA;87;17;62;8;;;;; 21,6 ; 21,2 ; 21,7 ;;10;27;26;;63;72,4%;59;4;2;61
MAT_2008;219;8;211;;64;2;62;;Universidades;Universidades Privadas;Universidades Privadas;54;UNIVERSIDAD TECNOLOGICA DE CHILE INACAP;ACREDITADA;Metropolitana;SANTIAGO;ÑUÑOA;SEDE ÑUÑOA;TECNOLOGIA EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Sonido;Artes y Humanidades;Artes;Pregrado;Técnico de Nivel Superior;Carreras Técnicas;;Diurna;Plan Regular;5;5;I54M2008N72;ACREDITADA;219;46;141;29;2;1;;; 21,7 ; 20,8 ; 21,7 ;;23;84;48;6;161;73,5%;139;22;6;155
MAT_2008;10;7;3;;10;7;3;;Universidades;Universidades Privadas;Universidades Privadas;69;UNIVERSIDAD ALBERTO HURTADO;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;CASA CENTRAL (SANTIAGO);LICENC. EN MUSICA MEN. CANTO;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;8;8;I69M2008N3;NO ACREDITADA;10;1;4;4;1;;;; 23,8 ; 22,0 ; 28,0 ;;;4;1;;5;50,0%;5;;;5
MAT_2008;40;11;29;;40;11;29;;Universidades;Universidades Privadas;Universidades Privadas;69;UNIVERSIDAD ALBERTO HURTADO;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;CASA CENTRAL (SANTIAGO);PEDAGOGIA EN MUSICA ENS MEDIA;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;9;10;I69M2008N6;NO ACREDITADA;40;23;16;1;;;;; 19,8 ; 19,0 ; 20,1 ;;13;19;6;;38;95,0%;36;2;2;36
MAT_2008;7;2;5;;7;2;5;;Universidades;Universidades Privadas;Universidades Privadas;69;UNIVERSIDAD ALBERTO HURTADO;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;CASA CENTRAL (SANTIAGO);BACHILLERATO EN MUSICA;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Bachillerato, Ciclo Inicial o Plan Común;Carreras Profesionales;;Diurna;Plan Regular;4;4;I69S1C79J1V1;NO ACREDITADA;7;4;3;;;;;; 19,3 ; 20,0 ; 19,0 ;;3;3;1;;7;100,0%;6;1;;7
MAT_2008;2;;2;;;;;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;70;UNIVERSIDAD DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;CASA CENTRAL (SANTIAGO);LICENCIATURA EN MUSICA;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Licenciatura No Conducente a Título;Carreras Profesionales;;Diurna;Plan Regular;10;10;I70M2008N78;NO ACREDITADA;2;;;;;1;1;; 41,0 ;; 41,0 ;;;;;;0;0,0%;;;;
MAT_2008;126;37;89;;1;;1;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;70;UNIVERSIDAD DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;CASA CENTRAL (SANTIAGO);LICENCIATURA EN ARTES, MENCION INTERPRETACION MUSICAL, CON ESPECIALIDAD;Arte y Arquitectura;Humanidades y Artes;Artes;Artes y Licenciatura en Artes;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;;Diurna;Plan Regular;10;10;I70S1C71J1V1;NO ACREDITADA;126;9;67;41;7;1;1;; 24,3 ; 25,0 ; 24,0 ;;17;13;18;1;49;38,9%;46;3;1;48
